,engineTransmission_battery_value,engineTransmission_engineoilLevelDipstick_value,engineTransmission_engineOil,engineTransmission_engineOil_cc_value_0,engineTransmission_engine_value,engineTransmission_coolant_value,engineTransmission_engineMounting_value,engineTransmission_engineSound_value,engineTransmission_engineSound_cc_value_0,engineTransmission_exhaustSmoke_value,engineTransmission_engineBlowByBackCompression_value,engineTransmission_engineBlowByBackCompression_cc_value_0,engineTransmission_clutch_value,engineTransmission_gearShifting_value,fuel_type,odometer_reading,rating_engineTransmission,how_old
21170,1,1,0,3,1,1,1,0,3,1,1,1,1,1,3,-0.9766612103072869,2,-1.3856932257976582
21171,1,1,0,0,1,1,0,0,3,0,1,1,0,1,0,1.5746552830782967,4,-0.5698965901880939
21172,0,1,0,0,1,1,1,0,3,1,1,1,1,1,3,-0.7887543319660542,4,-0.17302255124290045
21173,1,1,0,6,1,1,1,0,1,1,1,1,1,1,0,-1.148572373956447,3,-0.8344792828182229
21174,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,1.9645829056655324,9,1.1719394696269219
21175,1,1,1,5,1,1,1,0,3,1,1,1,1,1,0,0.07088702486098793,4,0.5104827380515995
21176,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.3793768507900566,1,-1.4518388989551905
21177,1,1,1,5,1,1,1,0,4,1,1,1,1,1,3,-0.005905236448146825,3,-0.32736245527714236
21178,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,-0.636025195160195,3,-0.7021879365031584
21179,0,1,1,5,1,1,1,1,4,1,1,1,1,1,4,0.6167514810506214,9,2.2523187978666153
21180,1,1,0,0,1,1,1,0,2,1,1,3,1,1,0,-1.137687589493526,2,-1.5620816875510777
21181,0,1,0,5,0,0,0,0,4,0,0,0,0,0,4,0.17272070582843424,5,0.9955510078735026
21182,1,1,0,2,1,1,1,0,3,1,1,1,1,1,0,-0.8775861485848638,3,-1.1872562063250616
21183,1,1,0,0,1,0,1,0,4,1,1,1,0,0,3,0.1957091995369611,4,0.753016872962551
21184,1,1,0,6,1,1,1,0,6,1,1,1,0,1,0,-0.01886433150616288,5,-0.6360422633456262
21185,0,1,0,3,0,1,0,0,4,0,1,1,0,0,4,3.288805681857919,5,0.7309683152433736
21186,1,1,0,0,0,0,1,0,0,0,1,3,0,1,0,0.5831562032682068,3,-0.6360422633456262
21187,1,1,0,6,0,0,1,0,0,1,0,0,0,1,4,0.8959707948666539,4,0.4663856226132446
21188,1,1,0,0,1,0,1,0,4,1,1,1,1,1,0,-0.2662205238099116,3,-0.6360422633456262
21189,0,1,0,5,0,1,0,0,4,1,1,1,1,0,4,1.6051925565813445,5,0.5766284112091317
21190,1,1,0,6,0,0,0,0,0,1,1,1,0,1,3,-0.2509305024130775,4,1.2160365850652768
21191,1,1,0,0,1,0,1,1,4,1,1,1,1,1,3,-1.0798848932199,3,-0.7903821673798681
21192,0,1,0,5,1,1,0,0,0,1,1,1,0,1,3,1.8255613265035482,4,1.0396481233118575
21193,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,-1.4200932154607868,2,-0.30531389755796495
21194,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.4693848229009305,1,-1.9810042842154485
21195,1,1,1,5,1,1,1,0,3,1,1,3,1,1,0,0.01329817504046443,3,-0.3935081284346746
21196,0,1,1,5,1,1,1,0,4,1,0,0,1,1,3,-1.417441519442315,4,0.09156014138722855
21197,1,1,0,0,1,1,1,0,3,1,1,1,1,1,3,-1.1083478561278528,3,-1.2754504372017712
21198,0,1,0,5,0,0,1,0,0,0,1,3,0,1,0,0.2508174305014947,3,-0.6580908210648035
21199,1,1,1,5,1,1,1,0,3,1,1,1,1,1,0,0.23030955564895775,3,-0.7242364942223358
21200,1,1,0,5,0,1,0,0,6,0,1,3,0,0,0,0.7674704611973164,5,0.003365910510518889
21201,0,1,0,5,0,0,1,0,4,0,1,1,1,1,4,-0.08209872768859437,5,1.282182258222809
21202,1,1,0,0,1,1,1,0,4,1,1,1,1,1,3,-0.3981637853742005,3,-0.34941101299631977
21203,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,-0.8477331837317443,2,-2.003052841934626
21204,0,1,0,5,0,0,0,0,6,1,1,3,0,1,0,-0.4140098075491013,4,-0.19507110896207785
21205,1,1,0,5,1,1,1,0,3,1,1,3,0,1,3,1.0815467468690685,4,0.22385148770229304
21206,1,0,0,5,0,0,1,0,4,0,1,1,0,1,0,0.22040846487030852,4,-0.17302255124290045
21207,0,1,0,5,0,0,0,0,3,0,1,3,0,0,3,0.42762567792670386,5,0.8191625461200832
21208,1,1,1,5,1,1,1,0,3,1,1,1,1,1,3,-1.3882514785938134,1,-0.8124307250990455
21209,1,1,1,5,1,1,1,1,4,1,1,3,1,1,0,-0.9022854139182113,2,-1.4518388989551905
21210,1,1,0,6,0,0,0,0,4,1,1,1,0,0,0,-0.2531758901706545,5,0.09156014138722855
21211,1,1,1,5,1,1,1,0,0,1,1,1,0,1,3,-0.456501097780583,3,0.22385148770229304
21212,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.3874816313626441,1,0.11360869910640596
21213,1,1,0,5,0,1,0,0,0,1,1,1,1,1,4,-0.35823865257994975,3,0.8412111038392607
21214,1,1,0,5,0,1,1,1,4,1,1,1,1,1,3,-0.046749908990738685,3,1.436522162257051
21215,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.027204343177163314,9,0.4443370648940672
21216,1,1,0,0,1,0,1,0,3,1,1,1,1,1,0,-0.009369548988408543,3,0.3120457185790027
21217,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,-0.3259264535161506,3,-0.5919451479072714
21218,0,1,0,0,1,1,1,1,4,1,1,1,1,1,0,0.14990328928238947,3,-0.04073120492783594
21219,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.567668652746874,1,-1.8707614956195615
21220,1,1,0,5,0,0,1,0,4,1,1,1,0,1,4,0.38710177506376586,5,1.546764950852938
21221,1,1,0,6,0,0,0,0,0,0,1,1,0,1,3,-0.6202005576306043,3,0.5104827380515995
21222,1,1,0,6,0,1,0,0,4,1,1,3,1,1,0,0.04131206039690178,5,-0.21711966668125526
21223,1,1,0,6,1,1,0,0,3,1,1,1,0,1,3,-0.7467548885767084,4,0.13565725682558338
21224,1,1,0,0,0,1,1,0,4,0,1,1,0,1,4,-0.6147474730764887,3,-0.04073120492783594
21225,1,1,0,6,1,1,1,1,1,1,1,1,1,1,3,-1.3775163866480642,4,-1.6061788029894324
21226,1,1,0,0,1,0,1,1,4,1,1,1,1,1,0,0.010774786893854041,3,-0.34941101299631977
21227,1,1,1,5,1,1,1,0,4,1,1,1,1,1,3,-0.5871612806262565,2,1.3262793736611638
21228,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-1.4579868069505633,3,-0.7242364942223358
21229,0,1,0,0,1,1,1,0,4,1,1,2,0,1,0,-0.1416763495229718,3,-0.150973993523723
21230,1,1,0,0,1,0,1,0,4,1,1,1,0,1,3,-0.48235513396068436,4,1.3042308159419864
21231,1,1,0,0,1,1,0,0,3,0,1,3,0,1,0,-0.3615960418936602,3,-0.5037509170305616
21232,0,1,1,5,1,1,1,1,4,0,1,3,1,1,0,1.0480797769585155,9,0.4443370648940672
21233,1,1,0,0,0,0,0,0,4,1,1,4,1,1,0,0.30410796661465644,5,1.4585707199762283
21234,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-0.1815587130266021,3,-1.4297903412360131
21235,1,1,0,6,0,1,1,0,3,1,1,1,0,1,4,-0.15168436352817233,3,-0.4817023593113843
21236,1,1,0,0,1,0,1,0,3,1,1,1,1,1,3,-0.4191635070688734,3,-0.08482832036619077
21237,1,1,1,5,1,1,1,0,3,1,1,2,1,1,3,-0.6215264056398403,1,-2.003052841934626
21238,1,1,0,0,1,0,1,0,4,1,1,1,0,1,3,-0.3954907047104183,4,-0.9006249559757551
21239,1,1,0,0,1,1,1,1,4,1,1,1,1,1,3,-0.8747633754039099,4,1.01759956559268
21240,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.7293477872941587,2,-0.5919451479072714
21241,1,1,1,5,1,1,1,0,4,1,1,1,0,1,3,-0.5190084160224657,3,0.907356776996793
21242,0,1,0,5,0,0,0,0,0,0,1,1,0,1,3,0.29745734192316636,3,0.7750654306817284
21243,1,1,0,5,0,0,1,0,4,1,1,1,0,1,4,0.7807717105802966,5,1.1498909119077445
21244,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,0.7948855764850665,9,2.186173124709083
21245,1,1,1,5,1,1,1,0,4,1,1,1,0,1,4,-0.44963662663599036,4,-0.6139937056264487
21246,1,1,0,5,1,0,0,0,0,1,1,1,0,0,0,0.22648170413842164,4,0.003365910510518889
21247,1,1,0,6,0,1,0,0,0,1,1,1,1,1,3,-0.08073011038873788,3,0.9514538924351478
21248,1,1,1,5,0,1,1,1,4,1,1,1,1,1,3,-1.5221835121719562,2,-1.738470149304497
21249,1,1,0,0,0,0,0,0,6,0,1,1,0,1,4,0.487673761957907,2,0.20180292998311564
21250,1,1,0,6,1,1,1,0,4,1,1,1,0,0,0,-0.7004143621893804,3,0.1797543722639382
21251,1,0,0,0,0,1,1,0,6,0,1,1,1,1,4,-0.17422377968518377,5,0.06951158366805113
21252,1,1,0,5,1,1,1,0,4,1,1,1,1,1,3,0.439344463556725,4,-0.94472207141411
21253,1,1,0,0,1,1,1,1,4,1,1,1,0,1,3,-0.9690910458674558,3,-1.5620816875510777
21254,1,1,0,5,0,1,0,0,0,1,1,1,0,1,4,0.27697085171593966,4,1.8333962012022444
21255,1,1,0,6,1,1,1,0,3,1,1,1,0,1,4,-0.22943893387626868,4,1.1278423541885672
21256,1,1,1,5,1,1,1,1,4,0,1,1,0,1,3,-0.9243329832330868,3,-1.099061975448352
21257,1,1,0,0,1,1,1,0,3,1,1,1,0,0,0,-0.3197462910214862,3,-0.06277976264701336
21258,1,1,1,5,0,1,1,1,4,1,1,1,1,1,4,-0.9302565299840281,2,-1.1872562063250616
21259,1,1,0,5,0,1,1,0,3,1,1,1,1,1,3,1.0419423837544717,3,1.4144736045378734
21260,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,1.096109690325354,7,0.40023994945571234
21261,1,1,0,5,1,1,1,0,1,1,1,1,1,1,0,-0.1836757929123176,3,-1.054964860009997
21262,1,1,0,3,0,1,1,0,3,1,1,1,1,1,4,-0.19124595735214875,4,0.7309683152433736
21263,1,1,0,6,0,1,1,0,6,0,1,4,1,1,0,0.21752153775342375,5,-0.06277976264701336
21264,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.9817507558911283,3,-1.2313533217634163
21265,1,1,0,6,0,0,0,0,0,1,1,1,0,1,3,-0.12208801441877593,5,1.6129106240104703
21266,1,1,0,5,1,0,1,1,4,1,0,0,1,1,0,0.6681601683764805,4,-0.19507110896207785
21267,1,1,0,3,1,0,1,0,4,1,1,1,1,1,3,-0.32902722708613796,5,0.9955510078735026
21268,1,1,0,5,1,0,1,0,4,1,1,1,1,1,0,0.6062088509126644,3,-0.2832653398387875
21269,1,1,0,0,0,0,0,0,0,1,1,1,0,1,3,0.08142965499894489,3,1.657007739448825
21270,1,1,0,5,1,0,0,0,3,1,1,1,1,0,0,2.571735755314364,4,0.5545798534899543
21271,1,1,0,0,1,0,1,1,4,1,1,1,0,1,3,-1.1082195482559911,3,-1.0329163022908197
21272,1,1,1,5,1,1,1,1,4,1,1,3,0,1,0,-0.36099727182497293,2,-1.1872562063250616
21273,1,1,0,6,1,1,0,0,0,1,1,1,0,1,0,0.28330070672777585,5,-0.7903821673798681
21274,1,1,1,5,1,1,1,0,0,1,1,1,1,1,4,-0.4776505119924277,2,0.04746302594887372
21275,0,1,1,5,0,0,0,0,0,1,1,1,0,1,4,-0.06849809327127059,3,-0.23916822440043267
21276,1,1,1,5,0,1,0,0,1,1,1,1,0,1,4,-0.19763996629991576,5,-1.209304764044239
21277,1,1,1,5,1,1,0,0,4,0,1,1,1,1,3,-0.7880058693801951,3,0.04746302594887372
21278,1,1,0,0,1,1,1,0,0,1,1,1,1,1,3,-0.6308714956404229,3,0.20180292998311564
21279,1,1,0,6,0,0,0,0,0,0,1,1,0,0,5,0.9080958887575699,4,0.7309683152433736
21280,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,1.9061386700325986,9,1.7231534126063572
21281,1,1,1,5,0,1,1,0,4,1,1,1,0,1,4,-0.3820611474555766,4,-0.34941101299631977
21282,1,1,0,5,1,1,1,0,0,0,1,1,1,0,0,0.8688764492585576,4,-0.30531389755796495
21283,1,1,0,0,1,1,0,0,4,1,1,1,1,1,0,0.24803742661116124,4,-0.4596538015922068
21284,1,1,1,5,0,1,1,1,4,1,1,1,1,1,4,-1.1357415867702927,3,0.7089197575241962
21285,1,1,0,6,0,1,1,1,4,1,1,1,1,1,3,-0.5776878827538124,3,-0.6139937056264487
21286,1,1,0,5,0,1,1,0,4,1,1,1,0,1,3,0.4275829086360834,3,1.9436389897981314
21287,1,1,0,5,0,0,0,0,3,1,1,1,0,0,4,0.4381469234193506,4,1.3703764890995187
21288,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.5277007506620028,1,-1.9369071687770936
21289,1,1,0,6,0,1,0,0,3,1,1,1,1,1,4,0.3670429777627443,4,0.04746302594887372
21290,1,1,1,5,1,0,1,1,4,1,1,1,1,1,3,0.25432451233237696,4,-0.6360422633456262
21291,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.0885456745705544,1,-0.7021879365031584
21292,0,1,0,5,0,0,0,0,0,1,1,1,0,0,3,0.7086413019487979,3,1.2160365850652768
21293,1,1,0,0,0,1,1,0,5,0,1,4,0,1,0,0.3692455962297009,5,-0.17302255124290045
21294,1,1,0,5,0,0,0,0,6,0,1,4,1,1,0,0.016142332866728677,4,0.5104827380515995
21295,1,1,0,0,1,0,1,0,2,1,1,1,1,1,0,-0.9907536915667466,3,-0.415556686153852
21296,1,1,1,5,1,1,1,0,4,1,1,1,0,1,3,0.07420164488407785,3,0.24590004542147045
21297,1,1,1,5,1,1,1,0,4,1,1,1,1,1,3,-0.46454172441723984,3,-0.17302255124290045
21298,1,1,0,5,0,0,1,0,5,1,1,1,1,1,3,0.30774335631740024,3,0.003365910510518889
21299,1,1,0,0,1,1,1,0,2,1,1,3,1,1,3,-1.1636913181907993,3,-1.3195475526401261
21300,1,1,0,5,0,0,1,0,4,1,1,1,0,1,4,0.8909454032187433,4,0.2679486031406479
21301,1,1,0,6,0,1,0,0,4,1,1,1,0,0,4,-0.5509784607613007,6,1.6349591817296476
21302,1,1,0,5,0,0,0,0,4,0,1,1,0,1,3,-0.07129948180691432,3,1.1939880273460994
21303,1,1,1,5,1,1,1,0,3,0,1,1,1,1,3,0.19859612665384585,3,-0.94472207141411
21304,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.2589863650100131,9,1.9877361052364864
21305,1,1,0,5,0,0,0,0,4,1,1,1,1,1,4,-0.48945483620368985,5,-1.1431590908867066
21306,1,1,0,5,1,1,1,0,4,1,0,0,0,1,0,-0.2693640666705195,4,-0.8124307250990455
21307,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.5807774403220618,1,-1.9369071687770936
21308,1,1,0,5,1,1,1,1,4,1,1,1,0,1,3,-0.4524593998169444,3,-0.5478480324689164
21309,1,1,0,5,0,1,1,0,4,1,1,1,0,1,4,1.3330729450083176,4,1.4144736045378734
21310,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-1.0823227427852693,1,-0.6360422633456262
21311,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,1.3795631639128174,9,1.4144736045378734
21312,1,1,0,0,1,0,1,1,4,1,1,1,1,1,0,-1.4286043042942693,2,-0.34941101299631977
21313,1,1,0,5,1,0,1,0,3,1,1,2,1,1,3,-0.14464881522109763,3,0.1797543722639382
21314,1,1,1,5,1,1,1,0,4,1,1,1,1,1,4,0.8155859131453959,2,-0.4596538015922068
21315,1,0,0,5,0,1,1,0,3,1,1,1,1,1,4,0.07182794925463926,3,-0.415556686153852
21316,1,1,0,5,0,0,1,0,0,0,1,1,1,1,0,0.6390128968185995,4,-0.3714595707154972
21317,0,1,0,6,0,0,1,0,6,0,0,0,0,0,0,0.6923889715130023,5,-0.8344792828182229
21318,1,1,0,0,0,1,0,0,4,1,1,1,0,1,4,0.41334073485945183,5,0.7750654306817284
21319,1,1,0,6,1,0,0,0,4,1,1,1,1,1,0,0.7825466361410479,3,-0.04073120492783594
21320,0,1,0,5,0,1,0,0,4,1,1,1,0,1,4,-0.5824566586579998,4,0.4663856226132446
21321,1,1,0,6,1,0,1,0,4,1,1,1,0,1,3,2.207127552774473,5,1.2160365850652768
21322,0,1,1,5,1,1,1,1,4,1,1,1,1,1,4,2.0728105955807457,2,1.1057937964693896
21323,1,1,0,0,1,1,1,0,4,1,1,2,1,1,4,0.47631851529816027,3,-0.8785763982565777
21324,1,1,0,0,0,0,1,0,0,1,1,1,1,1,4,0.3437337143745636,3,0.2899971608598253
21325,1,1,0,0,1,1,0,0,3,1,1,1,0,1,0,0.8107957525958981,3,0.5986769689283091
21326,1,1,0,0,1,1,1,0,4,1,1,1,0,0,3,-0.13421310830969194,4,0.4663856226132446
21327,1,1,0,0,1,0,1,1,4,1,1,1,1,1,3,0.29025071645360956,3,0.1577058145447608
21328,1,1,1,5,1,1,1,0,4,1,1,1,0,1,3,-0.07782179862654287,4,0.48843418033242203
21329,1,1,0,0,1,1,1,0,3,1,1,1,1,1,3,-0.06888301688685522,3,1.4144736045378734
21330,1,1,0,0,1,1,1,1,3,1,1,1,1,1,0,-1.2990133537141089,1,-1.6502759184277873
21331,1,1,0,5,1,0,1,0,1,1,1,1,0,1,3,-1.3788422346573002,5,-0.3714595707154972
21332,1,1,0,0,1,1,1,0,3,1,1,1,0,1,0,0.05501961804077685,3,-0.150973993523723
21333,1,1,0,0,1,1,1,0,3,1,1,1,1,1,3,0.30515581423485905,3,-0.680139378783981
21334,1,1,0,0,1,1,1,0,3,1,1,1,1,1,3,-0.6324753440386922,3,-1.209304764044239
21335,1,1,0,6,1,1,1,0,3,0,1,3,0,1,0,-0.8529296525421369,3,-1.0329163022908197
21336,1,1,0,5,0,0,0,0,4,1,1,1,0,1,4,-0.11182338466985232,3,1.01759956559268
21337,1,1,0,6,1,0,0,0,4,1,1,1,0,1,0,-0.14676589510681312,4,-0.3714595707154972
21338,1,1,1,5,0,1,0,1,4,1,1,1,0,1,3,0.2674546845528751,3,0.37819139173653493
21339,1,1,0,6,0,0,0,0,3,0,1,1,0,0,4,-0.005498928187251931,5,-0.4596538015922068
21340,1,1,0,5,0,0,0,0,6,0,1,1,1,1,0,0.22385139276525998,4,-0.415556686153852
21341,1,1,0,6,1,0,1,0,4,1,1,3,1,1,0,2.248977303646647,4,0.6207255266474865
21342,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.36336481876938004,9,1.7011048548871799
21343,1,1,0,0,1,0,1,0,3,1,1,1,1,1,0,-0.9574577988186757,3,-0.94472207141411
21344,1,1,0,5,1,1,1,0,4,1,1,1,0,1,0,1.2427014339271694,3,-0.1068768780853682
21345,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,-0.40479302542038037,9,1.7231534126063572
21346,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,1.5085553444242907,9,1.7452019703255348
21347,1,1,0,5,1,1,1,0,3,1,1,1,0,0,0,-0.34602802010779266,3,-0.23916822440043267
21348,1,1,0,6,0,0,1,0,4,1,1,1,1,1,4,0.16343976976378247,3,1.1939880273460994
21349,1,1,0,5,0,0,0,0,4,0,1,1,0,1,4,-0.1241195557232504,5,1.3483279313803411
21350,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.5727204963568011,9,1.7452019703255348
21351,1,1,1,5,1,1,0,0,4,1,1,1,0,1,4,-0.8872520082651003,4,0.9294053347159703
21352,1,1,1,5,0,1,1,0,4,0,1,1,0,1,3,0.9178472870190473,3,0.5986769689283091
21353,1,1,0,0,1,1,1,0,1,1,1,3,1,1,0,-0.7148917670644247,3,-1.0329163022908197
21354,1,1,0,5,1,1,1,0,0,1,1,1,1,1,0,1.416644138880804,4,1.1498909119077445
21355,1,1,0,5,0,0,0,0,4,1,1,1,0,1,3,-0.5488613808755852,3,-0.04073120492783594
21356,1,1,0,0,1,0,0,0,6,0,0,0,1,1,0,0.6736132529305962,5,-1.0770134177291744
21357,1,1,0,0,1,1,1,1,4,1,1,1,1,1,0,-0.564450787306763,3,-1.7164215915853196
21358,1,1,0,6,1,0,0,0,6,1,1,1,0,0,0,1.5004291792063928,4,0.11360869910640596
21359,1,1,0,6,0,1,0,0,6,0,1,1,0,0,0,-0.16090114565689334,4,-0.680139378783981
21360,1,1,1,5,1,1,1,0,4,1,1,1,1,1,3,-0.5667175597096503,2,-0.6139937056264487
21361,1,1,1,5,1,1,1,0,0,1,1,1,1,1,3,2.5714577549253304,3,0.8412111038392607
21362,1,1,0,3,1,1,1,0,6,1,1,1,1,1,0,1.483342847603497,4,-0.6580908210648035
21363,1,1,0,5,0,0,0,0,4,1,1,1,0,1,0,-0.23598263534120748,5,-0.9006249559757551
21364,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-1.1505825306156114,2,-0.9667706291332874
21365,0,1,0,5,0,0,0,0,0,1,1,1,1,1,4,0.192715349193525,4,-0.4817023593113843
21366,1,1,1,5,1,1,1,1,4,1,1,2,1,1,3,-0.8843009272122847,2,-0.2612167821196101
21367,1,1,0,0,1,0,1,0,4,1,1,1,1,0,3,-0.8556027332059192,4,1.4585707199762283
21368,1,1,0,5,0,0,1,0,0,0,1,1,1,0,3,1.030437444577553,3,-0.5919451479072714
21369,1,1,0,5,0,0,0,0,3,1,0,0,0,0,3,-0.3893533115063744,6,0.9294053347159703
21370,0,1,0,6,1,0,1,0,4,1,1,1,1,1,3,-0.05158283883085689,5,0.3120457185790027
21371,1,1,0,5,1,1,1,0,6,1,1,1,0,0,4,0.43453291836191704,5,1.1057937964693896
21372,1,1,1,5,1,1,1,1,4,1,1,1,0,1,0,-1.3024562816090604,4,-1.694373033866142
21373,1,1,1,5,1,0,0,0,1,1,1,4,0,1,3,-0.9970621619332726,4,0.9955510078735026
21374,1,1,0,0,1,1,1,0,4,1,1,1,1,1,3,0.3310526197055809,3,0.003365910510518889
21375,1,1,0,0,0,1,0,0,4,1,1,1,1,1,4,0.15458652660533587,3,-0.3935081284346746
21376,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-0.9731327438310945,1,-1.3856932257976582
21377,1,1,0,3,1,1,1,0,4,1,1,1,1,1,3,-0.20463274531636996,3,0.5104827380515995
21378,0,1,0,6,0,0,0,0,4,1,1,1,0,1,4,0.042488215888965945,4,0.642774084366664
21379,1,1,1,5,1,1,1,1,4,1,1,1,1,1,0,-1.154132381737114,1,-1.209304764044239
21380,0,1,0,6,0,0,0,0,0,1,0,0,0,0,4,-1.33066262877329,7,1.4585707199762283
21381,1,1,0,0,0,1,1,0,6,1,1,2,0,1,0,0.30395827409748466,3,-0.30531389755796495
21382,1,1,1,5,0,0,1,0,4,0,1,1,0,1,4,1.1841502750676842,4,-0.8785763982565777
21383,1,1,0,0,0,0,1,0,4,1,1,3,1,1,3,-0.32761584049566095,4,-0.7021879365031584
21384,0,1,0,0,1,0,1,0,3,1,1,1,1,1,3,0.11192415921137211,9,3.5531837032980826
21385,1,1,0,6,1,1,0,0,6,1,1,3,0,1,0,0.5391893725103174,3,-0.2832653398387875
21386,1,1,0,5,1,1,1,0,0,1,1,3,1,1,3,-0.3762231392858763,5,0.06951158366805113
21387,1,1,1,5,0,0,1,1,4,1,1,1,1,1,4,0.06554086353342355,3,-0.5698965901880939
21388,1,1,0,0,1,0,1,0,3,1,1,1,1,1,3,-0.1755068584037992,3,0.7971139884009059
21389,1,1,0,5,1,1,0,0,4,1,1,1,1,1,0,0.164231001640262,4,0.04746302594887372
21390,1,1,0,0,1,0,1,0,3,1,1,1,1,1,0,-0.4600937181927063,3,-0.6360422633456262
21391,1,1,1,5,1,1,1,1,4,1,1,3,1,1,0,-0.23303155428839195,4,-0.9888191868524648
21392,1,1,0,3,1,1,1,0,2,1,1,1,1,1,3,-1.420927216627887,2,-1.4297903412360131
21393,1,1,1,5,1,1,1,0,3,1,1,1,0,1,0,0.2203229262890675,5,0.06951158366805113
21394,1,1,0,5,1,0,0,0,6,1,1,4,1,1,0,-0.1805108654063995,3,-0.6360422633456262
21395,1,1,0,5,0,1,0,0,4,1,1,1,0,1,3,-0.44820385540020313,3,-0.415556686153852
21396,1,1,0,0,0,1,0,0,0,1,1,1,1,1,4,-0.860328739819486,3,-1.1431590908867066
21397,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-0.8976021765952649,3,-1.6061788029894324
21398,0,1,0,5,0,0,0,0,4,0,1,1,0,0,4,0.05003699568348685,4,1.0396481233118575
21399,1,1,1,5,1,1,1,0,4,1,1,1,1,1,0,-1.4212907555981613,2,-1.694373033866142
21400,1,1,0,6,1,1,1,0,3,1,1,1,0,1,3,0.25272066393410764,5,-0.94472207141411
21401,1,1,0,0,1,0,0,0,3,1,1,1,0,1,0,-0.5685566392063325,3,-0.9226735136949326
21402,1,1,0,0,1,1,1,0,4,1,1,1,1,1,3,0.4951583878164971,5,1.2160365850652768
21403,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-0.12501771082628121,9,0.753016872962551
21404,1,1,0,0,1,1,1,1,4,1,1,1,1,1,4,0.009534477465859106,3,0.5766284112091317
21405,1,1,0,3,0,1,1,0,4,0,1,1,0,1,4,0.5919452924907227,4,1.1498909119077445
21406,1,1,0,5,1,0,1,0,4,1,1,1,1,1,0,-0.5547635429812163,4,-0.17302255124290045
21407,1,1,0,0,1,0,1,1,4,1,1,1,1,1,3,-0.3244509129897428,3,0.09156014138722855
21408,1,0,0,6,0,0,0,0,0,0,1,1,0,0,4,0.1849741075912118,5,1.590862066291293
21409,1,1,1,5,1,1,1,1,4,1,1,1,1,1,3,0.6423275168416894,9,2.0097846629556635
21410,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-0.8373402461109593,2,-1.9589557264962711
21411,1,1,0,5,0,0,0,0,0,0,1,1,0,1,4,1.406614740230293,5,0.37819139173653493
21412,1,1,1,5,1,0,0,0,4,1,1,1,1,1,4,0.057072543990561574,3,1.392425046818696
21413,1,1,0,6,1,1,1,1,4,1,1,1,1,0,0,0.37512637369002166,3,-0.9006249559757551
21414,0,1,0,5,0,0,0,0,4,0,1,1,0,1,3,-0.10113106201472356,3,0.6207255266474865
21415,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-0.03828158944787671,9,0.6868711998050188
21416,1,1,0,5,0,0,0,0,4,0,1,1,0,1,4,0.5618143272485698,3,1.8113476434830669
21417,0,1,0,5,0,0,0,1,4,1,1,1,1,1,4,-1.3167412246763124,5,1.01759956559268
21418,0,1,0,5,1,0,0,0,4,0,1,1,1,1,0,0.006262626733389704,4,0.2899971608598253
21419,0,1,1,5,1,1,0,0,1,1,1,1,0,1,3,-0.6630553868323604,4,1.3042308159419864
21420,1,1,1,5,1,1,1,1,4,1,1,1,1,1,4,-0.656875224337696,3,0.1797543722639382
21421,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0.6530412241421284,5,-0.3714595707154972
21422,1,1,0,0,1,1,1,0,4,1,1,1,1,1,0,-0.8865035456792413,2,-0.06277976264701336
21423,1,1,0,0,0,0,1,0,4,1,1,1,1,1,3,-0.4850068299791563,3,0.6648226420858414
21424,1,1,0,3,0,1,1,0,4,1,1,1,1,1,4,-0.3455789425562773,3,-0.4596538015922068
